Price,Square Area,Bedrooms,Bathrooms,Security,Airconditioning,Parking,Balcony,Furnishing,Rating,ReviewsCount,Swimming pool,Multi-Purpose Hall,Function Rooms,Gym,Study Hall,furnishing_label,amenities_count,size_category,occupancy_demand
50076,37,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
47545,40,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,8,1,2
29163,33,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,1,1,0,6,1,2
65084,36,2,2,1,1,0,1,Semi Furnished,4.4,63,1,1,1,1,1,1,8,1,2
13702,24,0,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,0,0,1,0,5,0,2
79371,52,4,2,1,1,1,1,Fully Furnished,4.3,375,1,1,1,1,1,2,9,2,1
56014,43,2,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
81026,46,5,2,1,1,1,1,Fully Furnished,4.4,44,1,1,1,1,1,2,9,1,2
72455,56,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,2,1
27086,34,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,0,0,0,4,1,2
111487,118,4,3,1,1,1,1,Fully Furnished,4.3,65,1,1,1,1,1,2,9,3,1
73478,58,5,1,1,1,1,1,Semi Furnished,4.5,152,1,1,1,1,1,1,9,2,2
48707,35,1,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
146880,115,4,3,1,1,1,1,Fully Furnished,4,3,1,1,1,1,1,2,9,3,0
109887,74,6,2,1,1,1,1,Fully Furnished,4.5,152,1,1,1,1,1,2,9,2,2
89029,40,3,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
64811,40,2,2,1,1,0,1,Semi Furnished,5,2,1,1,1,1,1,1,8,1,2
139822,90,4,3,1,1,1,1,Fully Furnished,4.3,148,1,1,1,1,1,2,9,3,0
40260,38,3,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
69741,36,4,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
57569,42,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
30448,28,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,0,0,0,5,0,2
105299,93,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
38465,32,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,7,1,2
104605,100,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
30192,32,1,1,1,1,0,1,Unfurnished,4,23,1,1,1,1,0,0,7,1,2
89535,54,4,1,1,1,1,1,Fully Furnished,4.5,75,1,1,1,1,1,2,9,2,2
119496,73,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
7967,14,0,1,0,0,0,0,Unfurnished,4.3,66.5,0,0,1,1,1,0,3,0,2
63895,36,4,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
132645,108,4,3,1,1,1,1,Fully Furnished,4,23,1,1,1,1,1,2,9,3,0
30992,28,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,1,0,1,0,6,0,2
80171,43,5,1,1,1,1,1,Fully Furnished,4.4,120,1,1,1,1,1,2,9,1,2
45858,35,1,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
132989,50,6,3,1,1,1,1,Fully Furnished,4.4,265,1,1,1,1,1,2,9,2,1
130645,100,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
42850,35,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,7,1,2
8700,12,1,1,1,0,0,0,Unfurnished,4.3,66.5,1,0,1,0,1,0,4,0,2
128149,116,4,3,1,1,1,1,Fully Furnished,4.4,265,1,1,1,1,1,2,9,3,1
11466,21,1,1,0,0,0,0,Unfurnished,4.3,66.5,1,1,0,0,1,0,3,0,2
133548,61,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
138190,117,4,2,1,1,1,1,Fully Furnished,4.6,12990,1,1,1,1,1,2,9,3,1
65643,35,4,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
117162,58,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
77292,50,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
34264,31,2,1,1,1,0,0,Unfurnished,4.5,152,1,0,1,0,1,0,5,1,2
45285,39,1,1,1,1,1,1,Semi Furnished,3.6,19,1,1,0,1,1,1,8,1,2
122483,66,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
99052,56,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
116691,93,4,2,1,1,1,1,Fully Furnished,4.5,152,1,1,1,1,1,2,9,3,1
31515,32,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,0,0,0,5,1,2
108980,102,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
54609,36,4,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
64601,37,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
18673,25,1,1,1,1,0,1,Unfurnished,4.3,66.5,0,1,0,0,1,0,5,0,2
130745,74,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
94762,52,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
75771,45,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
119834,76,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
41787,33,1,1,1,1,1,1,Semi Furnished,4.3,113,1,0,0,1,1,1,7,1,2
44701,37,1,2,1,1,0,1,Semi Furnished,4,23,1,1,0,1,1,1,7,1,2
7269,15,0,1,1,0,0,0,Unfurnished,4.3,66.5,1,1,0,1,1,0,5,0,2
147533,79,5,2,1,1,1,1,Fully Furnished,4.4,25,1,1,1,1,1,2,9,3,0
46758,35,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
99665,56,4,1,1,1,1,1,Fully Furnished,4.1,304,1,1,1,1,1,2,9,2,1
42824,34,1,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
62868,41,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
60443,43,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
127021,78,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
125308,62,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
26620,31,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,1,0,0,6,1,2
19557,30,1,1,1,1,0,0,Unfurnished,4,3,1,1,1,0,1,0,6,1,2
113644,59,6,3,1,1,1,1,Fully Furnished,4.3,11,1,1,1,1,1,2,9,2,1
141415,53,4,3,1,1,1,1,Fully Furnished,4.4,120,1,1,1,1,1,2,9,2,1
16383,25,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,1,1,0,0,6,0,2
78919,51,3,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
106921,104,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
109928,65,4,3,1,1,1,1,Fully Furnished,4.3,396,1,1,1,1,1,2,9,2,1
110083,77,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
102585,86,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
61456,40,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
52245,45,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
54197,35,4,1,1,1,1,1,Semi Furnished,4.4,44,1,1,1,1,1,1,9,1,2
105616,95,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
77959,45,3,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
20076,35,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,1,0,0,5,1,2
131366,98,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
121407,67,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
88103,46,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
74387,52,3,1,1,1,1,1,Semi Furnished,4,23,1,1,1,1,1,1,9,2,1
59745,45,3,1,1,1,1,1,Semi Furnished,5,2,1,1,1,1,1,1,9,1,2
85712,56,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
17215,22,1,1,1,1,0,0,Unfurnished,4.3,66.5,0,1,0,0,0,0,3,0,2
54258,39,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
52448,35,3,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
28389,26,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,1,1,1,0,7,0,2
24738,26,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,1,0,0,0,4,0,2
112606,61,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
31660,33,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,0,0,1,0,4,1,2
140077,95,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
132578,74,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
102093,101,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
8610,16,0,1,0,1,0,0,Unfurnished,4.3,66.5,1,0,1,1,1,0,5,0,2
46779,36,3,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
72157,42,3,2,1,1,1,1,Semi Furnished,4.4,120,1,1,1,1,1,1,9,1,2
132863,119,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
94287,40,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
68641,43,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
55393,36,4,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
30293,28,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,1,1,0,0,6,0,2
116930,102,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
58856,35,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
36041,31,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,7,1,2
65350,35,3,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
98277,59,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
26320,33,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,1,0,0,0,5,1,2
102561,98,5,3,1,1,1,1,Fully Furnished,4.5,36355,1,1,1,1,1,2,9,3,1
43766,37,1,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1,8,1,2
71848,41,5,2,1,1,1,1,Semi Furnished,4.3,396,1,1,1,1,1,1,9,1,2
60443,44,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
80969,49,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
98707,60,3,1,1,1,1,1,Fully Furnished,4.6,72,1,1,1,1,1,2,9,2,1
102993,80,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
131915,57,4,3,1,1,1,1,Fully Furnished,4.3,113,1,1,1,1,1,2,9,2,1
116857,71,5,3,1,1,1,1,Fully Furnished,4.2,85,1,1,1,1,1,2,9,2,1
28243,31,2,1,1,1,0,0,Unfurnished,4.4,165,1,0,1,0,0,0,4,1,2
82000,49,3,1,1,1,1,1,Fully Furnished,5,2,1,1,1,1,1,2,9,1,2
5916,18,0,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,0,1,0,0,5,0,2
82731,55,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
41727,30,1,2,1,1,1,1,Semi Furnished,4.3,66.5,1,0,0,1,1,1,7,1,2
105263,51,4,3,1,1,1,1,Fully Furnished,4.4,165,1,1,1,1,1,2,9,2,1
37037,32,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,7,1,2
27425,35,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,0,0,1,0,5,1,2
46318,40,1,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1,7,1,2
105029,107,4,2,1,1,1,1,Fully Furnished,4.2,85,1,1,1,1,1,2,9,3,0
146116,64,4,3,1,1,1,1,Fully Furnished,4,23,1,1,1,1,1,2,9,2,1
48430,38,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,8,1,2
125604,116,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
109990,85,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
143294,54,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
93679,53,4,1,1,1,1,1,Fully Furnished,4.6,12990,1,1,1,1,1,2,9,2,1
122568,96,6,3,1,1,1,1,Fully Furnished,4.5,152,1,1,1,1,1,2,9,3,0
147747,113,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
83560,55,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
117594,109,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
130230,97,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
103298,106,6,3,1,1,1,1,Fully Furnished,5,2,1,1,1,1,1,2,9,3,1
64530,44,4,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
135417,89,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
11026,20,1,1,1,1,0,0,Unfurnished,4.3,66.5,0,1,1,0,0,0,4,0,2
40628,32,2,1,1,1,1,1,Semi Furnished,4.5,13,1,0,0,1,1,1,7,1,2
56481,35,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
55064,38,3,2,1,1,1,1,Semi Furnished,4.7,185,1,1,1,1,1,1,9,1,2
18234,29,1,1,1,1,0,0,Unfurnished,4.3,66.5,0,1,0,1,1,0,5,0,2
7720,22,1,1,0,1,0,0,Unfurnished,4.2,85,1,1,0,1,1,0,5,0,2
121074,55,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
108878,72,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
37122,36,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,0,0,1,1,1,7,1,2
3954,15,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,0,1,0,0,4,0,2
62341,39,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
36496,34,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1,7,1,2
59607,38,4,1,1,1,0,1,Semi Furnished,5,1,1,1,1,1,1,1,8,1,2
78740,46,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
81205,48,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
87455,55,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
13409,24,0,1,1,1,0,1,Unfurnished,4.5,251,1,1,1,1,0,0,7,0,2
69018,40,2,1,1,1,0,1,Semi Furnished,4,3,1,1,1,1,1,1,8,1,1
66333,41,4,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
46860,30,1,2,1,1,0,1,Semi Furnished,4.6,1872,1,1,0,1,1,1,7,1,2
80884,60,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
14098,28,0,1,1,1,0,0,Unfurnished,4.3,66.5,0,0,1,0,1,0,4,0,2
146064,67,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
21697,26,2,1,1,1,0,0,Unfurnished,4.2,85,1,0,0,1,1,0,5,0,2
8479,12,1,1,0,0,0,0,Unfurnished,4.3,66.5,0,0,0,1,0,0,1,0,2
4534,21,0,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,1,1,1,0,6,0,2
148847,53,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
50259,36,3,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
65059,43,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
138217,74,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
79670,52,5,2,1,1,1,1,Fully Furnished,4.4,37,1,1,1,1,1,2,9,2,1
19861,30,1,1,1,1,0,1,Unfurnished,4.7,185,0,0,0,0,0,0,3,1,2
136996,53,5,3,1,1,1,1,Fully Furnished,4.3,396,1,1,1,1,1,2,9,2,1
111825,120,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
111054,62,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
75515,56,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
81190,41,4,1,1,1,1,1,Fully Furnished,4.2,85,1,1,1,1,1,2,9,1,2
20871,26,2,1,1,1,0,0,Unfurnished,4.5,152,1,1,0,0,1,0,5,0,2
138987,59,4,3,1,1,1,1,Fully Furnished,4.2,85,1,1,1,1,1,2,9,2,1
118980,75,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
14298,24,0,1,1,1,0,0,Unfurnished,4.3,66.5,0,1,1,1,1,0,6,0,2
32036,29,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,1,0,0,5,0,2
3138,13,0,1,0,1,0,0,Unfurnished,4.3,66.5,0,0,0,0,0,0,1,0,2
59064,36,4,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
10582,21,0,1,1,0,0,0,Unfurnished,4.3,66.5,0,0,0,1,0,0,2,0,2
89424,60,4,1,1,1,1,1,Fully Furnished,4.2,14,1,1,1,1,1,2,9,2,1
136860,92,5,2,1,1,1,1,Fully Furnished,3.7,41,1,1,1,1,1,2,9,3,0
97493,51,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
15659,24,0,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,1,0,0,0,4,0,2
107733,54,4,3,1,1,1,1,Fully Furnished,4.4,165,1,1,1,1,1,2,9,2,1
60397,36,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
30909,32,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,0,0,1,0,5,1,2
46321,34,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
110056,85,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
105813,103,4,2,1,1,1,1,Fully Furnished,3.8,65,1,1,1,1,1,2,9,3,0
96075,45,3,1,1,1,1,1,Fully Furnished,4,3,1,1,1,1,1,2,9,1,2
53700,38,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
32874,30,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,1,1,0,7,1,2
82580,52,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
44017,37,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1,7,1,2
71161,52,3,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,2,1
51684,41,4,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
50185,38,4,2,1,1,1,1,Semi Furnished,4.1,83,1,1,1,1,1,1,9,1,2
149644,103,5,2,1,1,1,1,Fully Furnished,4.4,37,1,1,1,1,1,2,9,3,0
133786,92,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
41577,31,1,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
28931,26,1,1,1,1,0,1,Unfurnished,4.4,37,1,1,0,1,1,0,7,0,2
53340,44,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
16270,29,0,1,1,1,0,0,Unfurnished,4.3,66.5,0,0,1,1,1,0,5,0,2
90960,45,4,2,1,1,1,1,Fully Furnished,4.4,392,1,1,1,1,1,2,9,1,2
5481,25,1,1,0,1,0,0,Unfurnished,4.3,66.5,0,1,0,0,0,0,2,0,2
24381,35,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,1,1,1,0,7,1,2
145421,103,6,3,1,1,1,1,Fully Furnished,4.4,120,1,1,1,1,1,2,9,3,0
64555,44,2,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
92323,53,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
30017,29,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,0,1,0,0,4,0,2
83348,58,3,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
81096,60,4,2,1,1,1,1,Fully Furnished,4,3,1,1,1,1,1,2,9,2,1
80692,58,3,1,1,1,1,1,Fully Furnished,4.3,9910,1,1,1,1,1,2,9,2,2
42883,39,3,1,1,1,1,1,Semi Furnished,4.5,75,1,0,1,1,1,1,8,1,2
57278,41,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
4522,13,1,1,0,0,0,0,Unfurnished,4.3,66.5,0,1,1,1,0,0,3,0,2
105093,120,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
79668,60,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
106531,66,4,2,1,1,1,1,Fully Furnished,3.8,65,1,1,1,1,1,2,9,2,1
12572,13,1,1,0,1,0,0,Unfurnished,4.2,9,0,1,1,1,1,0,5,0,2
70154,53,4,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,2,2
52106,40,2,2,1,1,1,1,Semi Furnished,3.9,10,1,1,1,1,1,1,9,1,2
66108,37,3,2,1,1,0,1,Semi Furnished,4.2,85,1,1,1,1,1,1,8,1,1
48403,40,2,1,1,1,1,1,Semi Furnished,4.4,37,1,0,0,1,1,1,7,1,2
136102,110,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
105463,76,5,3,1,1,1,1,Fully Furnished,3.9,87,1,1,1,1,1,2,9,3,0
127587,50,6,2,1,1,1,1,Fully Furnished,4.2,185,1,1,1,1,1,2,9,2,1
61557,45,3,2,1,1,0,1,Semi Furnished,4.1,34,1,1,1,1,1,1,8,1,2
55984,43,2,2,1,1,1,1,Semi Furnished,4.3,375,1,1,1,1,1,1,9,1,2
58984,38,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
82923,51,5,1,1,1,1,1,Fully Furnished,4.2,85,1,1,1,1,1,2,9,2,1
96416,54,3,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
91922,54,4,2,1,1,1,1,Fully Furnished,4,23,1,1,1,1,1,2,9,2,1
82303,47,3,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
86579,51,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
68223,45,4,2,1,1,1,1,Semi Furnished,4.8,4,1,1,1,1,1,1,9,1,2
120528,57,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
34094,33,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,1,1,0,6,1,2
76375,58,3,1,1,1,1,1,Fully Furnished,4.2,19,1,1,1,1,1,2,9,2,1
132108,79,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
118393,113,4,2,1,1,1,1,Fully Furnished,4.3,396,1,1,1,1,1,2,9,3,1
24981,30,2,1,1,1,0,0,Unfurnished,4,23,1,1,1,0,0,0,5,1,2
101984,83,6,3,1,1,1,1,Fully Furnished,4.3,192,1,1,1,1,1,2,9,3,1
113992,102,5,2,1,1,1,1,Fully Furnished,4.4,37,1,1,1,1,1,2,9,3,1
47949,34,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,0,0,1,1,1,6,1,2
111387,83,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
75464,45,3,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
24681,33,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,1,0,1,0,6,1,2
146937,85,5,3,1,1,1,1,Fully Furnished,4.3,375,1,1,1,1,1,2,9,3,0
106477,77,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
147205,76,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
27999,26,2,1,1,1,0,1,Unfurnished,4,3,1,0,1,0,1,0,6,0,2
43313,34,3,2,1,1,0,1,Semi Furnished,4.4,37,1,0,0,1,1,1,6,1,2
43904,39,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1,7,1,2
78553,44,4,1,1,1,1,1,Fully Furnished,4.2,60,1,1,1,1,1,2,9,1,2
91025,48,3,1,1,1,1,1,Fully Furnished,4.4,165,1,1,1,1,1,2,9,1,2
25095,32,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,0,0,0,5,1,2
50956,41,3,2,1,1,1,1,Semi Furnished,4.5,103,1,1,1,1,1,1,9,1,2
30190,33,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,0,0,0,5,1,2
6960,23,1,1,1,1,0,0,Unfurnished,4.5,152,0,0,1,1,0,0,4,0,2
94976,45,3,2,1,1,1,1,Fully Furnished,4.4,120,1,1,1,1,1,2,9,1,2
92078,52,3,1,1,1,1,1,Fully Furnished,4.3,113,1,1,1,1,1,2,9,2,1
