Price,Square Area,Bedrooms,Bathrooms,Security,Airconditioning,Parking,Balcony,Furnishing,Rating,ReviewsCount,Swimming pool,Multi-Purpose Hall,Function Rooms,Gym,Study Hall,furnishing_label,price_per_sqm,amenities_count,size_category,occupancy_demand
41184,33,2,2,1,1,1,1,Semi Furnished,4.6,91.0,1,0,0,1,1,1,1248.0,7,1,2
70488,43,5,1,1,1,1,1,Semi Furnished,4.3,65.0,1,1,1,1,1,1,1639.2558139534883,9,1,2
148671,71,4,3,1,1,2,1,Fully Furnished,4.0,3.0,1,1,1,1,1,2,2093.957746478873,10,2,1
76588,52,4,1,1,1,2,1,Fully Furnished,4.5,152.0,1,1,1,1,1,2,1472.8461538461538,10,2,2
121524,108,5,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1125.2222222222222,10,3,1
28541,34,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,1,0,1,0,839.4411764705883,6,1,2
48022,31,1,2,1,1,1,1,Semi Furnished,4.3,66.5,1,0,0,1,1,1,1549.0967741935483,7,1,2
20904,31,1,1,1,1,0,1,Unfurnished,4.3,396.0,1,1,0,0,1,0,674.3225806451613,6,1,2
140336,103,6,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1362.485436893204,10,3,0
49588,40,3,1,1,1,0,1,Semi Furnished,4.7,185.0,1,1,0,1,1,1,1239.7,7,1,2
121823,57,6,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2137.245614035088,10,2,1
131249,120,6,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1093.7416666666666,10,3,1
82489,43,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1918.3488372093022,9,1,2
109157,52,6,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2099.173076923077,10,2,1
89370,56,3,1,1,1,2,1,Fully Furnished,4.3,23.0,1,1,1,1,1,2,1595.892857142857,10,2,2
42500,34,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,0,0,1,1,1,1250.0,7,1,2
3701,12,1,1,0,0,0,0,Unfurnished,4.3,66.5,1,0,1,0,0,0,308.4166666666667,2,0,2
5286,23,0,1,0,0,0,0,Unfurnished,4.3,66.5,0,1,1,0,1,0,229.82608695652175,3,0,2
22568,34,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,1,1,0,663.7647058823529,7,1,2
50628,37,3,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1368.3243243243244,8,1,2
54340,41,4,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1325.3658536585365,8,1,2
40338,30,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1344.6,9,1,2
63970,38,3,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1683.421052631579,9,1,2
58099,43,3,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1351.139534883721,8,1,2
77495,41,3,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1890.121951219512,10,1,2
99039,44,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2250.8863636363635,10,1,2
124790,86,5,3,1,1,2,1,Fully Furnished,4.4,120.0,1,1,1,1,1,2,1451.046511627907,10,3,0
13031,23,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,0,1,0,0,566.5652173913044,4,0,2
38124,39,1,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,977.5384615384615,9,1,2
131404,98,5,2,1,1,1,1,Fully Furnished,4.4,44.0,1,1,1,1,1,2,1340.857142857143,9,3,0
147245,98,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1502.5,10,3,0
85473,45,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1899.4,9,1,2
12141,13,1,1,0,1,0,0,Unfurnished,4.3,66.5,0,0,0,0,1,0,933.9230769230769,2,0,2
137133,117,4,3,1,1,2,1,Fully Furnished,4.5,152.0,1,1,1,1,1,2,1172.076923076923,10,3,1
85091,57,3,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1492.8245614035088,9,2,1
139316,76,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1833.1052631578948,10,3,0
83517,50,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1670.34,9,2,1
130299,76,5,2,1,1,1,1,Fully Furnished,3.9,87.0,1,1,1,1,1,2,1714.4605263157894,9,3,0
38466,40,2,1,1,1,1,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,961.65,8,1,2
144708,104,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1391.423076923077,10,3,0
126259,57,6,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2215.0701754385964,10,2,1
39742,40,1,2,1,1,0,1,Semi Furnished,4.4,37.0,1,0,0,1,1,1,993.55,6,1,2
35708,31,3,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1151.8709677419354,9,1,2
58029,43,4,2,1,1,1,1,Semi Furnished,4.4,120.0,1,1,1,1,1,1,1349.5116279069769,9,1,2
5080,23,1,1,0,1,0,0,Unfurnished,4.3,66.5,0,0,0,1,0,0,220.8695652173913,2,0,2
108017,96,4,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1125.1770833333333,10,3,1
145114,98,5,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1480.7551020408164,10,3,0
22438,34,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,0,1,1,0,659.9411764705883,6,1,2
14278,20,0,1,1,1,0,1,Unfurnished,4.3,66.5,0,0,1,0,0,0,713.9,4,0,2
22920,34,1,1,1,1,0,1,Unfurnished,4.5,33.0,1,1,0,1,1,0,674.1176470588235,7,1,2
74106,58,4,1,1,1,2,1,Semi Furnished,4.5,839.0,1,1,1,1,1,1,1277.6896551724137,10,2,2
46047,33,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1,1395.3636363636363,7,1,2
83300,54,5,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1542.5925925925926,10,2,2
104504,65,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1607.753846153846,9,2,1
132588,59,6,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2247.2542372881358,10,2,1
73069,49,5,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1491.204081632653,9,1,2
34295,34,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,1,0,1,0,1008.6764705882352,6,1,2
48150,33,3,2,1,1,0,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,1459.090909090909,7,1,2
129568,63,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2056.6349206349205,9,2,1
6990,22,1,1,0,1,0,0,Unfurnished,4.3,66.5,0,0,1,0,0,0,317.72727272727275,2,0,2
127724,87,4,2,1,1,2,1,Fully Furnished,3.8,392.0,1,1,1,1,1,2,1468.0919540229886,10,3,0
19778,30,0,1,1,1,0,0,Unfurnished,4.3,66.5,0,0,1,0,1,0,659.2666666666667,4,1,2
5756,18,0,1,0,0,0,0,Unfurnished,4.3,66.5,1,0,0,0,1,0,319.77777777777777,2,0,2
120992,93,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1300.989247311828,9,3,0
12386,20,0,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,0,1,1,0,619.3,6,0,2
17675,23,0,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,1,1,1,0,768.4782608695652,7,0,2
109235,52,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2100.673076923077,9,2,1
122620,104,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1179.0384615384614,9,3,1
92609,43,4,1,1,1,2,1,Fully Furnished,4.2,85.0,1,1,1,1,1,2,2153.6976744186045,10,1,2
32803,26,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,0,1,0,1261.6538461538462,6,0,2
131457,72,6,3,1,1,1,1,Fully Furnished,4.4,44.0,1,1,1,1,1,2,1825.7916666666667,9,2,1
47260,31,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,1524.516129032258,8,1,2
15326,22,0,1,1,1,0,1,Unfurnished,4.3,66.5,0,1,1,1,1,0,696.6363636363636,7,0,2
10197,16,0,1,0,0,0,0,Unfurnished,4.3,66.5,1,1,0,1,0,0,637.3125,3,0,2
119355,85,6,2,1,1,2,1,Fully Furnished,4.7,3.0,1,1,1,1,1,2,1404.1764705882354,10,3,0
4014,17,1,1,1,0,0,0,Unfurnished,4.3,66.5,1,0,1,0,1,0,236.11764705882354,4,0,2
91272,42,4,2,1,1,2,1,Fully Furnished,4.5,33.0,1,1,1,1,1,2,2173.1428571428573,10,1,2
90388,50,4,1,1,1,2,1,Fully Furnished,4.3,65.0,1,1,1,1,1,2,1807.76,10,2,1
64487,35,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1842.4857142857143,8,1,2
15179,23,0,1,1,1,0,1,Unfurnished,4.4,165.0,1,1,0,1,1,0,659.9565217391304,7,0,2
126419,120,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1053.4916666666666,10,3,1
22705,26,1,1,1,1,0,1,Unfurnished,4.3,127.0,1,0,0,0,1,0,873.2692307692307,5,0,2
65535,42,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1560.357142857143,8,1,2
18432,23,0,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,0,1,0,801.3913043478261,5,0,2
40114,35,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1146.1142857142856,8,1,2
131544,95,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1384.6736842105263,9,3,0
36557,34,3,2,1,1,0,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,1075.2058823529412,7,1,2
110727,105,5,3,1,1,2,1,Fully Furnished,4.3,88.0,1,1,1,1,1,2,1054.5428571428572,10,3,1
117766,72,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1635.638888888889,9,2,1
6657,20,0,1,0,0,0,0,Unfurnished,4.3,66.5,0,0,1,0,0,0,332.85,1,0,2
85411,45,3,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1898.0222222222221,10,1,2
16820,26,1,1,1,1,0,0,Unfurnished,4.4,165.0,0,0,1,1,1,0,646.9230769230769,5,0,2
23483,28,2,1,1,1,0,0,Unfurnished,4.7,185.0,1,1,0,1,0,0,838.6785714285714,5,0,2
2814,14,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,1,1,0,0,201.0,5,0,2
115874,112,5,3,1,1,1,1,Fully Furnished,4.5,44.0,1,1,1,1,1,2,1034.5892857142858,9,3,1
32242,27,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,0,0,0,1194.148148148148,4,0,2
24985,30,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,1,0,0,0,832.8333333333334,4,1,2
103115,70,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1473.0714285714287,9,2,1
122962,79,6,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1556.4810126582279,10,3,0
122378,92,5,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1330.195652173913,10,3,0
106371,58,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1833.9827586206898,10,2,1
67157,38,3,1,1,1,0,1,Semi Furnished,1.0,1.0,1,1,1,1,1,1,1767.2894736842106,8,1,1
4926,12,1,1,1,0,0,0,Unfurnished,4.3,66.5,0,1,0,1,1,0,410.5,4,0,2
76973,43,3,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1790.0697674418604,10,1,2
128627,106,6,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1213.4622641509434,10,3,1
32765,31,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,0,0,1,0,1056.9354838709678,4,1,2
64233,37,4,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1736.027027027027,8,1,2
44804,39,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,1148.820512820513,8,1,2
125915,114,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1104.517543859649,9,3,1
27031,25,2,1,1,1,0,1,Unfurnished,4.3,192.0,1,0,0,1,1,0,1081.24,6,0,2
22367,27,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,0,1,0,0,828.4074074074074,4,0,2
122379,110,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1112.5363636363636,9,3,1
30709,25,2,1,1,1,0,1,Unfurnished,4.0,23.0,1,1,1,1,0,0,1228.36,7,0,2
127288,58,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2194.6206896551726,9,2,1
44419,31,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1,1432.8709677419354,7,1,2
41879,38,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,1102.078947368421,8,1,2
111972,93,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1204.0,9,3,1
84739,59,4,2,1,1,2,1,Fully Furnished,5.0,2.0,1,1,1,1,1,2,1436.2542372881355,10,2,2
5632,16,0,1,0,1,0,0,Unfurnished,4.3,32.0,1,1,1,0,1,0,352.0,5,0,2
135160,63,5,2,1,1,2,1,Fully Furnished,4.4,25.0,1,1,1,1,1,2,2145.3968253968255,10,2,1
123244,94,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1311.1063829787233,9,3,0
56279,35,3,2,1,1,1,1,Semi Furnished,4.5,36355.0,1,1,1,1,1,1,1607.9714285714285,9,1,2
60081,41,3,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1465.3902439024391,9,1,2
49236,35,2,2,1,1,0,1,Semi Furnished,5.0,1.0,1,1,0,1,1,1,1406.7428571428572,7,1,2
116167,85,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1366.6705882352942,9,3,0
132145,101,6,2,1,1,1,1,Fully Furnished,4.3,396.0,1,1,1,1,1,2,1308.3663366336634,9,3,0
103938,108,6,3,1,1,1,1,Fully Furnished,4.4,37.0,1,1,1,1,1,2,962.3888888888889,9,3,1
57044,42,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1358.1904761904761,8,1,2
73339,45,4,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1629.7555555555555,9,1,2
75979,60,3,1,1,1,2,1,Fully Furnished,3.4,16.0,1,1,1,1,1,2,1266.3166666666666,10,2,2
28757,32,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,1,1,0,0,898.65625,6,1,2
149773,109,5,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1374.0642201834862,10,3,0
139986,67,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2089.3432835820895,10,2,1
45294,31,1,1,1,1,0,1,Semi Furnished,4.2,172.0,1,1,1,1,1,1,1461.0967741935483,8,1,2
49034,38,3,1,1,1,0,1,Semi Furnished,4.4,37.0,1,1,1,1,1,1,1290.3684210526317,8,1,2
12249,21,1,1,1,1,0,0,Unfurnished,3.8,6.0,1,1,0,1,1,0,583.2857142857143,6,0,2
135968,69,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1970.5507246376812,9,2,1
104733,100,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1047.33,9,3,1
119176,50,4,2,1,1,1,1,Fully Furnished,4.4,37.0,1,1,1,1,1,2,2383.52,9,2,1
5312,21,0,1,1,1,0,0,Unfurnished,4.4,120.0,0,1,1,0,1,0,252.95238095238096,5,0,2
19729,29,0,1,1,1,0,0,Unfurnished,4.6,18.0,0,1,0,0,0,0,680.3103448275862,3,0,2
95150,50,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1903.0,9,2,1
145719,90,6,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1619.1,10,3,0
99934,58,3,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1723.0,9,2,1
12289,19,1,1,1,1,0,0,Unfurnished,5.0,6.0,1,0,1,0,0,0,646.7894736842105,4,0,2
83247,46,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1809.7173913043478,9,1,2
68522,36,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1903.388888888889,8,1,2
25250,32,2,1,1,1,0,1,Unfurnished,4.6,18.0,1,0,1,1,0,0,789.0625,6,1,2
33334,27,2,1,1,1,0,1,Unfurnished,4.6,18.0,1,1,1,1,0,0,1234.5925925925926,7,0,2
58000,43,3,1,1,1,1,1,Semi Furnished,4.3,375.0,1,1,1,1,1,1,1348.8372093023256,9,1,2
90736,46,5,1,1,1,1,1,Fully Furnished,4.2,85.0,1,1,1,1,1,2,1972.5217391304348,9,1,2
44062,32,1,1,1,1,1,1,Semi Furnished,4.3,396.0,1,0,0,1,1,1,1376.9375,7,1,2
128040,50,6,2,1,1,2,1,Fully Furnished,4.7,185.0,1,1,1,1,1,2,2560.8,10,2,1
111703,59,5,3,1,1,1,1,Fully Furnished,3.9,58.0,1,1,1,1,1,2,1893.2711864406779,9,2,0
28917,30,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,0,1,0,963.9,5,1,2
50267,45,3,1,1,1,1,1,Semi Furnished,4.4,34.0,1,1,1,1,1,1,1117.0444444444445,9,1,2
9727,24,1,1,0,1,0,0,Unfurnished,4.3,66.5,1,0,1,0,0,0,405.2916666666667,3,0,2
61323,41,4,1,1,1,1,1,Semi Furnished,4.2,1574.0,1,1,1,1,1,1,1495.6829268292684,9,1,2
37743,40,3,2,1,1,1,1,Semi Furnished,4.5,36.0,1,1,0,1,1,1,943.575,8,1,2
50076,37,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1353.4054054054054,8,1,2
47545,40,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,1188.625,8,1,2
29163,33,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,1,1,0,883.7272727272727,6,1,2
65084,36,2,2,1,1,0,1,Semi Furnished,4.4,63.0,1,1,1,1,1,1,1807.888888888889,8,1,2
13702,24,0,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,0,0,1,0,570.9166666666666,5,0,2
79371,52,4,2,1,1,1,1,Fully Furnished,4.3,375.0,1,1,1,1,1,2,1526.3653846153845,9,2,1
56014,43,2,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1302.6511627906978,9,1,2
81026,46,5,2,1,1,1,1,Fully Furnished,4.4,44.0,1,1,1,1,1,2,1761.4347826086957,9,1,2
72455,56,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1293.8392857142858,9,2,1
27086,34,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,0,0,0,796.6470588235294,4,1,2
111487,118,4,3,1,1,1,1,Fully Furnished,4.3,65.0,1,1,1,1,1,2,944.8050847457627,9,3,1
73478,58,5,1,1,1,1,1,Semi Furnished,4.5,152.0,1,1,1,1,1,1,1266.8620689655172,9,2,2
48707,35,1,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1391.6285714285714,9,1,2
146880,115,4,3,1,1,1,1,Fully Furnished,4.0,3.0,1,1,1,1,1,2,1277.2173913043478,9,3,0
109887,74,6,2,1,1,2,1,Fully Furnished,4.5,152.0,1,1,1,1,1,2,1484.9594594594594,10,2,2
89029,40,3,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2225.725,10,1,2
64811,40,2,2,1,1,0,1,Semi Furnished,5.0,2.0,1,1,1,1,1,1,1620.275,8,1,2
139822,90,4,3,1,1,2,1,Fully Furnished,4.3,148.0,1,1,1,1,1,2,1553.5777777777778,10,3,0
40260,38,3,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1059.4736842105262,9,1,2
69741,36,4,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1937.25,8,1,2
57569,42,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1370.6904761904761,8,1,2
30448,28,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,0,0,0,1087.4285714285713,5,0,2
105299,93,4,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1132.247311827957,10,3,1
38465,32,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,1202.03125,7,1,2
104605,100,4,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1046.05,10,3,1
30192,32,1,1,1,1,0,1,Unfurnished,4.0,23.0,1,1,1,1,0,0,943.5,7,1,2
89535,54,4,1,1,1,2,1,Fully Furnished,4.5,75.0,1,1,1,1,1,2,1658.0555555555557,10,2,2
119496,73,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1636.9315068493152,9,2,1
7967,14,0,1,0,0,0,0,Unfurnished,4.3,66.5,0,0,1,1,1,0,569.0714285714286,3,0,2
63895,36,4,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1774.861111111111,9,1,2
132645,108,4,3,1,1,1,1,Fully Furnished,4.0,23.0,1,1,1,1,1,2,1228.1944444444443,9,3,0
30992,28,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,1,0,1,0,1106.857142857143,6,0,2
80171,43,5,1,1,1,2,1,Fully Furnished,4.4,120.0,1,1,1,1,1,2,1864.4418604651162,10,1,2
45858,35,1,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1310.2285714285715,8,1,2
132989,50,6,3,1,1,2,1,Fully Furnished,4.4,265.0,1,1,1,1,1,2,2659.78,10,2,1
130645,100,6,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1306.45,10,3,0
42850,35,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,1224.2857142857142,7,1,2
8700,12,1,1,1,0,0,0,Unfurnished,4.3,66.5,1,0,1,0,1,0,725.0,4,0,2
128149,116,4,3,1,1,1,1,Fully Furnished,4.4,265.0,1,1,1,1,1,2,1104.7327586206898,9,3,1
11466,21,1,1,0,0,0,0,Unfurnished,4.3,66.5,1,1,0,0,1,0,546.0,3,0,2
133548,61,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2189.311475409836,9,2,1
138190,117,4,2,1,1,2,1,Fully Furnished,4.6,12990.0,1,1,1,1,1,2,1181.111111111111,10,3,1
65643,35,4,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1875.5142857142857,9,1,2
117162,58,4,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2020.0344827586207,10,2,1
77292,50,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1545.84,9,2,1
34264,31,2,1,1,1,0,0,Unfurnished,4.5,152.0,1,0,1,0,1,0,1105.2903225806451,5,1,2
45285,39,1,1,1,1,1,1,Semi Furnished,3.6,19.0,1,1,0,1,1,1,1161.1538461538462,8,1,2
122483,66,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1855.8030303030303,10,2,1
99052,56,5,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1768.7857142857142,10,2,1
116691,93,4,2,1,1,2,1,Fully Furnished,4.5,152.0,1,1,1,1,1,2,1254.741935483871,10,3,1
31515,32,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,0,0,0,984.84375,5,1,2
108980,102,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1068.4313725490197,9,3,1
54609,36,4,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1516.9166666666667,9,1,2
64601,37,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1745.972972972973,9,1,2
18673,25,1,1,1,1,0,1,Unfurnished,4.3,66.5,0,1,0,0,1,0,746.92,5,0,2
130745,74,4,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1766.8243243243244,10,2,1
94762,52,5,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1822.3461538461538,10,2,1
75771,45,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1683.8,9,1,2
119834,76,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1576.7631578947369,9,3,0
41787,33,1,1,1,1,1,1,Semi Furnished,4.3,113.0,1,0,0,1,1,1,1266.2727272727273,7,1,2
44701,37,1,2,1,1,0,1,Semi Furnished,4.0,23.0,1,1,0,1,1,1,1208.1351351351352,7,1,2
7269,15,0,1,1,0,0,0,Unfurnished,4.3,66.5,1,1,0,1,1,0,484.6,5,0,2
147533,79,5,2,1,1,2,1,Fully Furnished,4.4,25.0,1,1,1,1,1,2,1867.506329113924,10,3,0
46758,35,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1335.942857142857,8,1,2
99665,56,4,1,1,1,1,1,Fully Furnished,4.1,304.0,1,1,1,1,1,2,1779.732142857143,9,2,1
42824,34,1,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1259.5294117647059,8,1,2
62868,41,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1533.3658536585365,8,1,2
60443,43,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1405.6511627906978,8,1,2
127021,78,6,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1628.474358974359,10,3,0
125308,62,6,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2021.0967741935483,10,2,1
26620,31,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,1,0,0,858.7096774193549,6,1,2
19557,30,1,1,1,1,0,0,Unfurnished,4.0,3.0,1,1,1,0,1,0,651.9,6,1,2
113644,59,6,3,1,1,2,1,Fully Furnished,4.3,11.0,1,1,1,1,1,2,1926.1694915254238,10,2,1
141415,53,4,3,1,1,2,1,Fully Furnished,4.4,120.0,1,1,1,1,1,2,2668.2075471698113,10,2,1
16383,25,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,1,1,0,0,655.32,6,0,2
78919,51,3,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1547.4313725490197,9,2,1
106921,104,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1028.0865384615386,9,3,1
109928,65,4,3,1,1,1,1,Fully Furnished,4.3,396.0,1,1,1,1,1,2,1691.2,9,2,1
