Price,Square Area,Bedrooms,Bathrooms,Security,Airconditioning,Parking,Balcony,Furnishing,Rating,ReviewsCount,Swimming pool,Multi-Purpose Hall,Function Rooms,Gym,Study Hall,furnishing_label
94876,53,5,2,1,1,1,1,Fully Furnished,4.7,21,1,1,1,1,1,2
137462,88,4,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
33221,25,1,1,1,1,0,0,Unfurnished,,,1,0,0,1,0,0
77707,52,3,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
100576,105,6,3,1,1,1,1,Fully Furnished,4.5,152,1,1,1,1,1,2
50141,35,3,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
143322,88,4,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
131254,117,6,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
108610,68,4,2,1,1,1,1,Fully Furnished,4.4,8,1,1,1,1,1,2
128649,116,6,3,1,1,1,1,Fully Furnished,4,23,1,1,1,1,1,2
99348,41,5,1,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
139016,55,5,2,1,1,2,1,Fully Furnished,4.4,165,1,1,1,1,1,2
58553,42,3,1,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
140009,77,4,3,1,1,1,1,Fully Furnished,4.5,152,1,1,1,1,1,2
2923,17,1,1,0,0,0,0,Unfurnished,4.5,152,1,1,0,0,1,0
5593,21,0,1,1,0,0,0,Unfurnished,,,1,0,0,1,0,0
111106,111,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
66581,45,3,2,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
73228,60,4,2,1,1,1,1,Semi Furnished,5,2,1,1,1,1,1,1
6605,13,1,1,1,1,0,0,Unfurnished,1,1,0,0,1,0,1,0
121201,90,4,3,1,1,2,1,Fully Furnished,4,23,1,1,1,1,1,2
88199,46,3,2,1,1,1,1,Fully Furnished,4.5,348,1,1,1,1,1,2
71371,58,5,2,1,1,2,1,Semi Furnished,3.9,87,1,1,1,1,1,1
26645,30,1,1,1,1,0,1,Unfurnished,,,1,0,0,0,1,0
123572,113,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
54072,44,4,2,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
24877,32,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,0,0,0
22309,35,1,1,1,1,0,0,Unfurnished,1,1,1,1,0,1,1,0
133964,63,5,3,1,1,1,1,Fully Furnished,5,2,1,1,1,1,1,2
118758,59,4,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
71437,41,3,1,1,1,2,1,Semi Furnished,,,1,1,1,1,1,1
33120,29,2,1,1,1,0,1,Unfurnished,,,1,1,1,0,1,0
98131,53,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
33510,27,2,1,1,1,0,1,Unfurnished,,,1,1,0,1,1,0
120234,77,4,3,1,1,1,1,Fully Furnished,4,1,1,1,1,1,1,2
121125,88,4,3,1,1,1,1,Fully Furnished,5,2,1,1,1,1,1,2
135118,79,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
88317,59,4,1,1,1,2,1,Fully Furnished,4.5,75,1,1,1,1,1,2
30770,32,2,1,1,1,0,0,Unfurnished,4.4,297,1,1,0,0,0,0
101227,104,5,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
12586,12,0,1,0,1,0,0,Unfurnished,,,1,0,0,1,1,0
47544,33,3,1,1,1,1,1,Semi Furnished,,,1,0,0,1,1,1
50138,40,2,1,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
121539,72,5,3,1,1,2,1,Fully Furnished,4.7,19,1,1,1,1,1,2
90050,44,3,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
145012,61,4,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
106556,102,5,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
76999,43,5,1,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
131362,110,6,2,1,1,1,1,Fully Furnished,4.4,4116,1,1,1,1,1,2
145822,63,6,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
6120,23,1,1,1,0,0,0,Unfurnished,,,1,0,1,1,1,0
31607,29,2,1,1,1,0,0,Unfurnished,,,1,0,0,1,1,0
131396,115,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
38728,35,2,1,1,1,1,1,Semi Furnished,4.3,375,1,0,0,1,1,1
129957,53,5,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
54050,43,4,1,1,1,0,1,Semi Furnished,4.5,348,1,1,1,1,1,1
67924,37,4,1,1,1,0,1,Semi Furnished,4.6,194,1,1,1,1,1,1
106931,74,6,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
36422,37,3,1,1,1,0,1,Semi Furnished,,,1,1,0,1,1,1
27006,31,1,1,1,1,0,0,Unfurnished,,,1,1,1,1,0,0
61320,43,4,1,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
63626,38,3,2,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
63962,36,4,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
94981,44,4,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
120173,104,6,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
80925,49,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
61702,41,2,2,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
18728,25,1,1,1,1,0,0,Unfurnished,,,0,0,1,0,0,0
43772,33,2,2,1,1,0,1,Semi Furnished,5,3,1,1,1,1,1,1
127607,74,5,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
133011,58,5,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
138160,105,4,3,1,1,1,1,Fully Furnished,4.4,165,1,1,1,1,1,2
4991,17,1,1,0,0,0,0,Unfurnished,,,0,1,1,0,1,0
38095,33,1,1,1,1,1,1,Semi Furnished,,,1,0,1,1,1,1
88487,44,3,2,1,1,1,1,Fully Furnished,4.5,43,1,1,1,1,1,2
55269,37,3,2,1,1,1,1,Semi Furnished,4.6,16,1,1,1,1,1,1
123134,77,6,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
71643,58,3,1,1,1,2,1,Semi Furnished,4.7,185,1,1,1,1,1,1
95302,40,3,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
23450,34,1,1,1,1,0,0,Unfurnished,4,23,1,0,1,1,0,0
72705,44,3,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
140658,99,6,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
61682,39,3,2,1,1,1,1,Semi Furnished,5,2,1,1,1,1,1,1
145859,83,4,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
120867,116,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
102093,110,5,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
22400,27,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,1,1,0,0
39424,38,2,1,1,1,1,1,Semi Furnished,,,1,1,0,1,1,1
38942,39,3,2,1,1,0,1,Semi Furnished,4.5,75,1,0,1,1,1,1
140650,73,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
75109,56,4,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
76804,40,3,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
126157,100,5,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
6101,14,1,1,0,0,0,0,Unfurnished,,,0,0,0,1,0,0
145637,83,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
134759,70,4,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
27155,29,1,1,1,1,0,1,Unfurnished,4.2,85,1,1,1,0,1,0
127797,57,5,3,1,1,1,1,Fully Furnished,5,2,1,1,1,1,1,2
5620,12,0,1,0,0,0,0,Unfurnished,,,0,1,1,0,0,0
130678,86,5,2,1,1,1,1,Fully Furnished,4,3,1,1,1,1,1,2
104745,91,6,3,1,1,2,1,Fully Furnished,4.2,85,1,1,1,1,1,2
116398,92,6,2,1,1,1,1,Fully Furnished,4,23,1,1,1,1,1,2
93550,54,5,1,1,1,1,1,Fully Furnished,5,6,1,1,1,1,1,2
23966,27,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,1,1,0,0
67854,44,4,1,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
124064,83,4,2,1,1,1,1,Fully Furnished,4.2,26,1,1,1,1,1,2
113964,58,6,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
98998,52,5,1,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
136037,117,6,3,1,1,1,1,Fully Furnished,5,1,1,1,1,1,1,2
97240,49,5,2,1,1,2,1,Fully Furnished,3.5,2,1,1,1,1,1,2
58793,35,4,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
59123,41,2,1,1,1,0,1,Semi Furnished,4.4,37,1,1,1,1,1,1
90394,46,3,2,1,1,1,1,Fully Furnished,4,23,1,1,1,1,1,2
130260,77,6,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
138279,82,6,3,1,1,2,1,Fully Furnished,4.3,88,1,1,1,1,1,2
25029,29,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,0,0,1,0
54807,44,2,2,1,1,0,1,Semi Furnished,4.5,75,1,1,1,1,1,1
116419,114,6,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
35576,38,3,2,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
53077,44,4,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
132752,91,6,3,1,1,1,1,Fully Furnished,4,68,1,1,1,1,1,2
57876,45,2,2,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
12132,22,0,1,0,0,0,0,Unfurnished,,,1,1,0,1,0,0
133500,97,5,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
32731,33,2,1,1,1,0,1,Unfurnished,,,1,1,0,1,0,0
79946,50,3,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
56927,39,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
81314,56,3,2,1,1,2,1,Fully Furnished,4.8,4,1,1,1,1,1,2
55644,35,2,1,1,1,0,1,Semi Furnished,4,3,1,1,1,1,1,1
90350,59,5,1,1,1,2,1,Fully Furnished,4.1,43,1,1,1,1,1,2
76771,46,3,1,1,1,2,1,Fully Furnished,5,1,1,1,1,1,1,2
31145,34,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,0,1,0,0
101393,90,5,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
99665,59,5,1,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
76052,47,4,1,1,1,1,1,Fully Furnished,4.2,85,1,1,1,1,1,2
30416,26,1,1,1,1,0,0,Unfurnished,5,6,1,1,1,0,0,0
124878,55,6,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
70886,51,5,1,1,1,2,1,Semi Furnished,3.9,19,1,1,1,1,1,1
76303,41,5,1,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
51991,41,3,2,1,1,0,1,Semi Furnished,4.5,152,1,1,1,1,1,1
87779,44,3,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
103969,107,4,3,1,1,2,1,Fully Furnished,4.6,16,1,1,1,1,1,2
26181,31,2,1,1,1,0,0,Unfurnished,3.2,10,1,0,0,0,1,0
86742,51,5,1,1,1,1,1,Fully Furnished,4.3,110,1,1,1,1,1,2
80902,49,3,1,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
114497,95,5,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
127095,88,6,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
70157,52,4,1,1,1,2,1,Semi Furnished,,,1,1,1,1,1,1
119637,111,5,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
29153,29,2,1,1,1,0,0,Unfurnished,,,1,1,1,0,0,0
37194,31,2,1,1,1,0,1,Semi Furnished,4.3,86,1,0,0,1,1,1
122536,101,4,3,1,1,1,1,Fully Furnished,4.3,127,1,1,1,1,1,2
56825,37,4,2,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
69402,39,4,2,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
116763,106,5,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
4880,12,0,1,1,1,0,0,Unfurnished,4.4,63,1,0,0,0,1,0
133065,107,4,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
132281,85,4,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
28352,26,1,1,1,1,0,0,Unfurnished,4,3,1,1,1,1,0,0
70770,40,4,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
95862,60,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
100364,119,6,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
139677,109,4,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
97719,48,5,2,1,1,1,1,Fully Furnished,3.9,87,1,1,1,1,1,2
77612,56,3,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
19509,30,1,1,1,1,0,1,Unfurnished,,,0,0,0,1,1,0
9009,19,0,1,1,0,0,0,Unfurnished,,,1,1,0,1,1,0
55553,35,4,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
126378,101,6,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
102222,71,4,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
50686,39,2,1,1,1,0,1,Semi Furnished,3.7,107,1,1,1,1,1,1
148975,76,5,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
110485,55,5,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
125705,95,6,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
57020,38,4,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
58777,36,2,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
33539,30,1,1,1,1,0,0,Unfurnished,4.3,375,1,0,0,0,1,0
72453,58,5,1,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
137520,118,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
149555,57,4,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
47107,39,3,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1
137605,97,4,2,1,1,1,1,Fully Furnished,4.4,44,1,1,1,1,1,2
109277,116,6,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
59078,38,4,1,1,1,0,1,Semi Furnished,4.5,75,1,1,1,1,1,1
32986,25,2,1,1,1,0,1,Unfurnished,,,1,1,0,0,0,0
122788,62,6,3,1,1,1,1,Fully Furnished,1,1,1,1,1,1,1,2
138303,83,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
6031,19,0,1,1,1,0,0,Unfurnished,,,1,1,0,0,1,0
44992,38,2,1,1,1,1,1,Semi Furnished,,,1,0,0,1,1,1
149343,86,5,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
79595,58,5,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
109012,68,6,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
68749,41,3,1,1,1,1,1,Semi Furnished,4.6,5452,1,1,1,1,1,1
24881,34,1,1,1,1,0,0,Unfurnished,4.6,54,1,0,1,1,1,0
49573,37,3,2,1,1,0,1,Semi Furnished,4.3,192,1,0,1,1,1,1
117372,106,5,3,1,1,2,1,Fully Furnished,4.2,14,1,1,1,1,1,2
138285,118,6,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
114810,93,5,2,1,1,2,1,Fully Furnished,4.3,113,1,1,1,1,1,2
149698,113,4,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
21794,29,1,1,1,1,0,1,Unfurnished,,,1,0,1,0,1,0
7533,15,1,1,1,1,0,0,Unfurnished,4.3,86,1,1,0,0,0,0
46634,30,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1
67333,43,2,1,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
134233,113,5,2,1,1,2,1,Fully Furnished,4.3,375,1,1,1,1,1,2
113143,93,6,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
63364,37,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
36761,39,1,2,1,1,1,1,Semi Furnished,,,1,1,0,1,1,1
135583,56,4,2,1,1,1,1,Fully Furnished,4.4,7658,1,1,1,1,1,2
79442,44,3,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
79443,53,4,1,1,1,2,1,Fully Furnished,4.3,11,1,1,1,1,1,2
23336,25,2,1,1,1,0,1,Unfurnished,,,1,0,0,1,0,0
59463,36,4,1,1,1,1,1,Semi Furnished,1,1,1,1,1,1,1,1
5390,25,1,1,0,1,0,0,Unfurnished,,,0,1,0,0,0,0
31424,29,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,1,1,1,0
74430,45,4,2,1,1,2,1,Semi Furnished,,,1,1,1,1,1,1
106678,120,6,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
129697,50,4,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
85665,45,5,1,1,1,1,1,Fully Furnished,4.6,12990,1,1,1,1,1,2
14347,29,0,1,1,1,0,1,Unfurnished,4.5,152,0,1,1,1,0,0
62914,38,4,1,1,1,1,1,Semi Furnished,4.3,192,1,1,1,1,1,1
25975,30,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,0,1,0
112594,108,4,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
139775,84,4,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
53883,35,4,1,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
48626,34,1,2,1,1,0,1,Semi Furnished,,,1,0,0,1,1,1
38886,40,1,2,1,1,0,1,Semi Furnished,3.6,20,1,0,0,1,1,1
110899,88,6,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
3038,13,0,1,0,0,0,0,Unfurnished,4.5,6377,0,1,0,1,1,0
143814,117,4,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
20151,31,1,1,1,1,0,0,Unfurnished,4,3,1,1,0,1,1,0
47183,32,1,1,1,1,0,1,Semi Furnished,4,23,1,0,1,1,1,1
22981,33,2,1,1,1,0,1,Unfurnished,4.8,16,1,0,0,1,0,0
60538,37,3,1,1,1,0,1,Semi Furnished,4.6,194,1,1,1,1,1,1
26054,29,2,1,1,1,0,0,Unfurnished,,,1,0,0,0,1,0
134369,81,4,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
4604,16,0,1,0,1,0,0,Unfurnished,,,0,1,1,1,0,0
24208,26,1,1,1,1,0,0,Unfurnished,,,1,1,1,0,0,0
142071,107,6,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
135512,87,5,3,1,1,1,1,Fully Furnished,4.1,43,1,1,1,1,1,2
111801,80,5,3,1,1,1,1,Fully Furnished,5,5,1,1,1,1,1,2
51307,35,2,1,1,1,0,1,Semi Furnished,4.2,301,1,1,1,1,1,1
144722,118,4,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
9376,22,0,1,0,0,0,0,Unfurnished,,,1,0,0,0,1,0
118190,88,4,3,1,1,1,1,Fully Furnished,4.2,301,1,1,1,1,1,2
38275,33,2,2,1,1,0,1,Semi Furnished,4.5,75,1,1,0,1,1,1
102618,66,6,2,1,1,2,1,Fully Furnished,4.2,60,1,1,1,1,1,2
142249,71,4,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
15556,30,1,1,1,1,0,0,Unfurnished,,,1,1,0,0,1,0
125495,90,5,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
33478,25,1,1,1,1,0,1,Unfurnished,4.7,6,1,0,0,1,1,0
138466,97,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
130631,51,5,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
25524,35,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,1,1,0,0
90338,59,3,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
67117,41,2,2,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
100579,115,4,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
94508,53,5,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
78507,45,3,1,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
108165,120,4,3,1,1,2,1,Fully Furnished,4,23,1,1,1,1,1,2
74095,44,3,2,1,1,2,1,Semi Furnished,,,1,1,1,1,1,1
74649,47,5,1,1,1,2,1,Semi Furnished,,,1,1,1,1,1,1
68386,40,4,1,1,1,1,1,Semi Furnished,4.7,3,1,1,1,1,1,1
44271,37,2,1,1,1,1,1,Semi Furnished,4.3,23,1,1,0,1,1,1
112712,91,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
135519,58,4,2,1,1,1,1,Fully Furnished,4.2,40,1,1,1,1,1,2
86736,44,5,1,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
126599,50,4,3,1,1,1,1,Fully Furnished,5,2,1,1,1,1,1,2
110935,85,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
20861,32,1,1,1,1,0,1,Unfurnished,5,6,1,0,0,1,0,0
5774,13,1,1,0,1,0,0,Unfurnished,4.3,396,0,0,1,1,1,0
133558,60,4,3,1,1,1,1,Fully Furnished,4.1,43,1,1,1,1,1,2
127386,81,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
139114,96,6,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
142702,68,5,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
77383,54,3,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
59446,45,3,1,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
80856,55,4,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
41968,30,1,2,1,1,0,1,Semi Furnished,4.1,36,1,1,0,1,1,1
105378,85,6,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
47777,32,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1
40093,31,3,1,1,1,1,1,Semi Furnished,3.9,754,1,1,0,1,1,1
80245,43,3,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
46255,35,1,2,1,1,0,1,Semi Furnished,,,1,0,0,1,1,1
118154,58,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
3198,24,0,1,0,0,0,0,Unfurnished,4.3,66.5,0,1,0,1,1,0
116040,50,5,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
135303,103,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
102488,116,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
78585,40,4,2,1,1,1,1,Fully Furnished,4.8,16,1,1,1,1,1,2
105115,118,6,3,1,1,2,1,Fully Furnished,4.4,25,1,1,1,1,1,2
33649,34,2,1,1,1,0,1,Unfurnished,,,1,0,0,1,0,0
72911,42,5,1,1,1,2,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
6899,16,0,1,1,1,0,0,Unfurnished,,,1,1,1,0,0,0
69959,40,3,1,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
37115,38,1,2,1,1,0,1,Semi Furnished,4.5,75,1,0,1,1,1,1
126905,67,5,2,1,1,1,1,Fully Furnished,3.7,23,1,1,1,1,1,2
78881,48,3,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
106815,88,6,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
68956,40,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
70881,54,3,2,1,1,2,1,Semi Furnished,,,1,1,1,1,1,1
57809,39,2,2,1,1,1,1,Semi Furnished,5,6,1,1,1,1,1,1
99490,41,4,1,1,1,1,1,Fully Furnished,5,6,1,1,1,1,1,2
79022,45,5,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
85492,60,3,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
149411,119,4,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
7738,16,0,1,1,0,0,0,Unfurnished,4.3,65,1,1,1,1,0,0
59237,45,4,2,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
90545,40,3,1,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
13619,28,0,1,1,1,0,0,Unfurnished,4,3,0,0,1,0,1,0
113844,101,5,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
27862,32,1,1,1,1,0,1,Unfurnished,1,1,1,0,0,0,0,0
38873,31,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1
109140,113,4,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
15785,27,0,1,1,1,0,1,Unfurnished,4.3,66.5,0,0,0,1,0,0
113864,110,6,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
91084,43,5,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
140618,119,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
93806,46,5,1,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
110876,64,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
46259,39,1,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
68443,38,3,2,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
29438,28,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,0,0,0
76059,47,5,1,1,1,1,1,Fully Furnished,4.8,16,1,1,1,1,1,2
7573,17,0,1,0,0,0,0,Unfurnished,4.2,85,0,1,1,0,0,0
24538,30,1,1,1,1,0,0,Unfurnished,,,1,0,0,1,0,0
146820,54,4,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
59976,39,2,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
109291,85,6,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
7787,12,0,1,1,1,0,0,Unfurnished,,,0,1,0,0,1,0
100630,81,6,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
88000,59,5,1,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
70306,53,4,2,1,1,1,1,Semi Furnished,3.9,58,1,1,1,1,1,1
31871,26,2,1,1,1,0,0,Unfurnished,4.5,117,1,0,1,1,1,0
58369,39,3,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
95906,56,3,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
140440,73,5,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
102162,53,4,3,1,1,1,1,Fully Furnished,4.1,34,1,1,1,1,1,2
24433,30,1,1,1,1,0,0,Unfurnished,4.4,265,1,1,1,0,0,0
